Name	Rank	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Intensity F01_Fraction1	Intensity F01_Fraction2	Intensity F01_Fraction3	Intensity F01_Fraction4	Intensity F02_FractionCyto	Intensity F02_FractionEnv	Intensity F04	Intensity F05	Intensity F06	Intensity F07_Fraction1	Intensity F07_Fraction2	Intensity F07_Fraction3	Intensity F07_Fraction4
Sellimonas intestinalis	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	162620.0	393430.0	193550.0	342665.0	287180.0	0.0	159373.59	888078.0	538843.8	310630.0	458380.0	597620.0	4570405.0
CAG-632 sp002406015	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-632	CAG-632 sp002406015	0.0	171980.0	185320.0	1029.5	4433660.0	438010.0	772820.3	1100615.0	623580.0	20286.0	980308.0	2721125.0	4753525.0
Flavonifractor plautii	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	Flavonifractor plautii	133290.0	1606570.0	662740.0	0.0	7483500.0	8249720.0	126139.5	3556002.0	1.1188441E7	347724.0	1331118.0	2.166952E7	3639713.0
Odoribacter sp900544025	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter sp900544025	0.0	8313950.0	2335400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zag1 sp001917115	Species	Bacteria		Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag1	Zag1 sp001917115	0.0	77764.0	113249.0	109350.0	271330.0	0.0	59550.5	1710790.0	445220.0	848281.0	1343000.0	1150540.0	634140.0
Dialister sp900541485	Species	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900541485	264590.0	940541.0	90370.0	76367.0	5864980.0	2328820.0	127361.0	2353160.0	4366850.0	710610.0	2386960.0	2232000.0	883220.0
Erysipelatoclostridium saccharogumia	Species	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium saccharogumia	5165.5	2004786.7882	0.0	0.0	48192.5	518976.6	1166636.7	1088877.0	2814141.0	913406.4	977776.24	129856.2	524109.0
Dysosmobacter sp900544955	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp900544955	0.0	4042480.0	1308400.0	91232.0	4540600.0	4.485039E7	1.0705361E7	2893400.0	670070.0	0.0	946870.0	3663800.0	1193740.0
Morganella morganii_A	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Morganella	Morganella morganii_A	69891.0	170330.0	153412.0	60268.650779999996	2.0853364306E8	3.372144221E8	1365065.0934000001	6628407.7	3106074.0	1049154.5	5421601.4	5652354.7	1660049.6
UBA1206 sp000433115	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-382	UBA1206	UBA1206 sp000433115	818670.0	69039.0	190660.0	0.0	1802000.0	3952900.0	93704.7	550050.0	389170.0	182240.0	235450.0	935090.0	1768000.0
UBA6398 sp900555645	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA6398	UBA6398 sp900555645	0.0	0.0	0.0	0.0	709140.0	962220.0	637217.3	687440.0	2.94305E7	54208.0	198870.0	0.0	504610.0
Bacteroides_F pectinophilus	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bacteroides_F	Bacteroides_F pectinophilus	509866.0	1.7964654776E7	3076175.7	826860.3	1.055657E7	978054.0	910791.79	2.6874179E7	1.25885699E7	5407597.0	8912140.0	2.142501E7	1.6331104E7
Phocea massiliensis	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Phocea	Phocea massiliensis	7742.9	0.0	108643.6	4499.9	1.1721421E7	5994104.0	57868.0	1.035983E7	7819990.0	914651.0	4045100.0	1.462151E7	152530.0
Fusobacterium_A sp900764925	Species	Bacteria		Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	Fusobacterium_A sp900764925	203350.0	87154.0	0.0	124140.0	0.0	218810.0	7745.7	0.0	533500.0	0.0	3307400.0	1.00194E7	1215100.0
UMGS1865 sp900547725	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1865	UMGS1865 sp900547725	96464.0	0.0	0.0	1322200.0	18390.0	0.0	37927.5	2.54987E7	691350.0	0.0	207210.0	503290.0	266220.0
UMGS1484 sp902388225	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1484	UMGS1484 sp902388225	20198.0	0.0	0.0	0.0	1258018.0	9187280.0	109560.0	99209.0	78839.0	0.0	688000.0	128910.0	79631.0
Anaeroglobus geminatus	Species	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus geminatus	1910200.0	2.027643E7	13867.7	44805.0	4211569.0	3763000.0	1665509.7	1.5247965E7	1.1605641E7	1.6219147E7	1.1429034E7	7309700.0	1121400.0
HGM11367 sp900767835	Species	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	HGM11367	HGM11367 sp900767835	0.0	152900.0	0.0	0.0	344230.0	0.0	0.0	0.0	0.0	0.0	0.0	450030.0	0.0
Clostridium sp900539375	Species	Bacteria		Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp900539375	0.0	0.0	0.0	0.0	1.42238E7	4676800.0	9439960.0	2640000.0	3909900.0	642210.0	867150.0	1561900.0	6.30305E7
CAG-521 sp900545335	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAG-521	CAG-521 sp900545335	0.0	0.0	149860.0	176680.0	0.0	0.0	18758.0	0.0	438270.0	0.0	0.0	0.0	1746000.0
Barnesiella intestinihominis	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	652180.1	9.9881362E7	6902035.0	9490138.9	4.598871E7	2.264786E7	5362345.0	2.3610413E7	3.868377E7	1.629074E7	7439570.0	2.7455688E7	1.745335E7
Blautia_A obeum_B	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A obeum_B	1735194.9300000002	2.929979E7	2519334.9472	5.89145848069E7	2.4944039E7	8.30577252E7	3374116.1180000002	2.8658574E7	2.97297022E7	9533764.0	1.3124325E7	3.06256479E7	2.3413172E7
Agathobaculum butyriciproducens	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	9665809.6	3.687719E7	4136941.0	3479654.0	1.58983072E7	1.217076E7	3774252.7199999997	4.5020734E7	3.43264849E7	1.1543424399999999E7	2.92028389E7	6.1386544E7	2.2250965E7
Porphyromonas sp900538385	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp900538385	0.0	0.0	0.0	1.626685E7	444060.0	0.0	10136.0	0.0	379930.0	0.0	0.0	1610400.0	0.0
Mediterraneibacter sp900555215	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter sp900555215	0.0	1.623769E7	0.0	57740.0	0.0	0.0	557120.0	317920.0	0.0	0.0	0.0	0.0	426150.0
CAG-590 sp900552885	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-590	CAG-590 sp900552885	0.0	0.0	0.0	456760.0	0.0	0.0	186960.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_A sp900120195	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900120195	931760.0	1.1538933E7	2.454153393E7	1.7711836E7	2.615158E7	9307720.0	4543763.2	7436720.0	7942449.0	3381608.0	4581190.0	1.150813E7	6432417.0
Eubacterium_G sp000434315	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G sp000434315	278610.0	396760.644	844739.097	0.0	2.3198405E7	3.205971175E8	1407531.0	3357954.0	4939940.0	955696.0	4606947.4	4640260.0	7537370.0
Anaerococcus sp900258475	Species	Bacteria		Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus sp900258475	0.0	0.0	0.0	0.0	936270.0	379160.0	262330.0	1573100.0	1399800.0	392520.0	524060.0	1870000.0	272380.0
RQCD01 sp008668455	Species	Bacteria		Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	RQCD01	RQCD01 sp008668455	0.0	3866640.0	1300510.0	353170.0	1047200.0	792220.0	160445.0	8586510.0	0.0	0.0	0.0	0.0	0.0
Romboutsia timonensis	Species	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis	1.3330257069999998E7	6.0900349527E8	3.33841683167E8	7.434260247E7	1.194487632E8	1.008818348E8	3.1775449459999993E7	2.21487953E8	1.78282717E8	7.906869864E7	9.237125389999999E7	2.057517298E8	1.81178385E8
Ruminococcus_E sp900543095	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp900543095	362870.0	210227.0	315005.8	129711.4	2.252212E7	9484500.0	240604.2	4023100.0	2768729.0	811406.0	2468210.0	3726210.0	206863.0
UMGS1322 sp900550765	Species	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	QALW01	UMGS1322	UMGS1322 sp900550765	0.0	2179644.7	4984000.0	189623.2	1854980.0	1715659.0	3.9849164E7	2.917373E7	1.2035948E8	4747485.0	2946805.0	1.5357172E7	1.4677463E7
UMGS1649 sp900553785	Species	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-465	UMGS1649	UMGS1649 sp900553785	0.0	0.0	0.0	0.0	0.0	0.0	18553.0	0.0	64468.0	40342.0	69715.0	296190.0	2629200.0
RC9 sp000435075	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	RC9 sp000435075	3212150.0	0.0	0.0	0.0	541320.0	0.0	225040.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusicatenibacter saccharivorans	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	4.493646153E8	3.05303115833E8	1.1018195624E8	1.738155372E8	8.740246573E8	4.635318404E8	4.959095439300001E7	4.267796981E8	3.345138758E8	2.32754141E8	3.352704604E8	9.046872343E8	2.811368804E8
UBA71 sp900767505	Species	Archaea		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	UBA71	UBA71 sp900767505	0.0	0.0	0.0	1.2333E8	0.0	1.8972E7	304550.0	324320.0	1019100.0	1997340.0	462950.0	430960.0	163950.0
UBA4285 sp900545225	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA4285	UBA4285 sp900545225	31328.0	1592470.0	723080.0	364815.0	5055790.0	5249900.0	21252.0	0.0	716490.0	0.0	0.0	1911500.0	0.0
Blautia sp900765525	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900765525	677820.0	55540.0	85304.0	708791.5	715340.0	1.9711439E7	855725.0	5238735.0	3867953.0	2204387.0	951111.0	1.6745461E7	3195930.0
CAG-81 sp900066785	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	CAG-81 sp900066785	1.1751186E8	7893520.0	2.694172E7	1.3775969E7	1.59107E7	1.276789E7	2397506.0	9.480931E7	2.857663E7	9198953.0	3.135997E7	5.201062E7	2.0958E7
Prevotellamassilia sp900768625	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	Prevotellamassilia sp900768625	0.0	0.0	0.0	99339.0	0.0	1.01955E7	0.0	0.0	0.0	1763700.0	1111000.0	0.0	0.0
CAG-776 sp900549285	Species	Bacteria		Firmicutes	Bacilli	RF39	UBA660	CAG-776	CAG-776 sp900549285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UMGS966 sp900761965	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS966	UMGS966 sp900761965	0.0	1259050.0	0.0	0.0	0.0	0.0	20242.0	9973700.0	315730.0	358980.0	915570.0	1841400.0	2994000.0
Acetatifactor sp900755865	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp900755865	0.0	998150.0	0.0	0.0	0.0	0.0	10049.0	1724500.0	0.0	377830.0	296950.0	1330900.0	1746600.0
CAG-127 sp900766925	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127	CAG-127 sp900766925	685.99	785050.0	0.0	160110.0	4559460.9	2.33188395E7	287425.19	1.2960178E7	5041681.0	528915.4	1051843.0	1.680214E7	1572935.0
Lawsonibacter sp900553135	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp900553135	17839.3	4.710221E7	4474612.0	196293.0	1.570426E7	1.4867753E7	4313663.9	4.7157767E7	2.7779264E7	1.0878502E7	4119327.0	1.9715757E7	2.3944865E7
Phascolarctobacterium_A sp900552855	Species	Bacteria		Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900552855	0.0	4.122742E7	5688880.0	88497.0	2245200.0	1611770.0	695350.0	1409700.0	5.33922E7	3664500.0	4972700.0	8013100.0	0.0
Intestinibacter sp900540355	Species	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter sp900540355	134506.07	155065.247	86515.0	111235.9	176825.0	735041.0	178626.26	4.9164695E7	2.48270973E7	2217446.2	5519885.0	2.86728788E7	3611174.0
UBA5416 sp900539175	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA5416	UBA5416 sp900539175	162453.0	3400657.4	1.34315733E7	634540.0	4522890.0	2946610.0	373182.0	7962785.0	2218750.0	3617946.0	1.1921599E7	8590397.0	3298170.0
Parabacteroides distasonis	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	624438.0	4.42269251E8	3.556975E7	2.4616709E7	4.6040629E7	4.474394E7	2.8247597E7	1.3737737E8	8.5879001E7	3.326793E7	2.090613E7	1.7625195E8	9.887151E7
Lactobacillus iners	Species	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus iners	0.0	1274700.0	531933.0	0.0	0.0	2315100.0	144868.05	2868900.0	3286510.0	511015.7	1425963.0	5143318.0	629008.0
Faecalibacillus sp003480255	Species	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Faecalibacillus	Faecalibacillus sp003480255	0.0	770420.0	4083.1	0.0	9.1086238E7	1949850.0	1434891.0	1.95301E7	918130.0	3146600.0	2930600.0	5007370.0	9020207.0
Pseudomonas_E juntendi	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi	0.0	0.0	0.0	0.0	1.15338E8	3030300.0	0.0	4137400.0	2213400.0	0.0	0.0	3711300.0	2457700.0
Monoglobus sp900554105	Species	Bacteria		Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus sp900554105	0.0	0.0	171410.0	0.0	0.0	0.0	10768.0	130090.0	13699.0	0.0	0.0	3955690.0	599140.0
Bifidobacterium animalis	Species	Bacteria		Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	2857223.13	4.679203107E7	2.8860547200000003E7	1.42305428116E7	5.32992533E7	4.11702853E7	4165429.2100000004	3.7962266E7	2.6753713799999997E7	1.86980633E7	4.80326453E7	3.799310668E7	5.6720261E7
CAG-273 sp000438355	Species	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp000438355	0.0	323440.0	374420.0	2352.4	736410.0	3852300.0	55611.0	4888549.0	426325.0	46157.0	1084782.0	101520.0	3414840.0
Risungbinella massiliensis	Species	Bacteria		Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Risungbinella	Risungbinella massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	156.27	18393.0	9578.7	0.0	0.0	21850.0	23524.0
Lapidilactobacillus dextrinicus	Species	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lapidilactobacillus	Lapidilactobacillus dextrinicus	0.0	0.0	0.0	172380.0	0.0	1569120.0	38975.0	0.0	150910.0	0.0	580820.0	0.0	0.0
Rs-D84 sp900546225	Species	Bacteria		Proteobacteria	Alphaproteobacteria	Rs-D84	Rs-D84	Rs-D84	Rs-D84 sp900546225	0.0	0.0	254420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Murimonas intestini	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Murimonas	Murimonas intestini	137600.0	1240240.0	469629.5	131290.0	2987600.0	734200.0	564394.28	2.3132343E7	3417790.0	2445441.0	5370734.0	5.4141371E7	4376097.0
Anaeroplasma sp900767915	Species	Bacteria		Firmicutes	Bacilli	Acholeplasmatales	Anaeroplasmataceae	Anaeroplasma	Anaeroplasma sp900767915	4748.4	3137040.0	0.0	72300.0	0.0	0.0	180084.0	655774.0	45366.0	707970.0	0.0	822108.0	1895850.0
CAG-552 sp000435495	Species	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	CAG-552	CAG-552 sp000435495	0.0	979192.0	72585.0	0.0	0.0	0.0	98942.0	1383400.0	1257700.0	96624.0	0.0	3357100.0	5898220.0
UMGS1045 sp900547995	Species	Bacteria		Firmicutes	Bacilli	RF39	UBA660	UMGS1045	UMGS1045 sp900547995	0.0	0.0	37207.0	0.0	4716470.0	4.395876E7	131688.0	0.0	6794390.0	0.0	2154580.0	0.0	1350430.0
Dysosmobacter sp900763685	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp900763685	841010.0	0.0	47483.0	0.0	1137490.0	0.0	214908.0	2103450.0	3641030.0	174660.0	378140.0	1286600.0	3750090.0
Fusicatenibacter sp900543115	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter sp900543115	5680810.0	1.8028837E7	3.5736048E7	3229717.0	4.39488E7	0.0	2689277.0	1.44796E7	2.288507E7	3883030.0	6049600.0	1.530403E7	3389420.0
Niameybacter sp900549765	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Cellulosilyticaceae	Niameybacter	Niameybacter sp900549765	214822.1	2.2120848151E7	1.964433566E7	1414032.0	2.0531887E7	6262760.0	3387141.34	2.2395155E7	1.2183693E7	1.7900197E7	2382020.0	4510697.0	1.2770141E7
CAG-521 sp002329575	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAG-521	CAG-521 sp002329575	0.0	5079700.0	1.5387E7	0.0	0.0	2116810.0	285240.0	4.023457E7	6087440.0	2.569083E7	1.578975E7	3.734311E7	1.737949E7
Dorea_B phocaeensis	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea_B	Dorea_B phocaeensis	0.0	137300.0	0.0	30179.0	8.063007E7	1.48437E7	3.51545637E7	5570740.0	1.223308E7	802200.0	1.029018E7	1.35921E7	4764890.0
KLE1615 sp900066985	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	1.5182377132999998E8	6.43287772048E8	2.6559972714E8	1.6722783990000004E8	1.1930107044E9	3.320108476E8	1.1253606473799999E8	5.176944011E8	4.026289097E8	1.785264172E8	2.962627826E8	6.437728479E8	4.7499897109999996E8
Agathobaculum sp900555465	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum sp900555465	60121.0	1952900.1	1161874.0	1937.0	2.2782157E7	1.1992899E7	1661499.3	1972115.0	2546896.0	266176.0	716383.0	5313540.0	1582059.0
UMGS1670 sp900548595	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	UMGS1670	UMGS1670 sp900548595	0.0	329990.5	65588.0	1046.7	257030.0	418390.0	1237877.0	0.0	886428.0	317520.0	0.0	0.0	0.0
Clostridium_P massiliamazoniense	Species	Bacteria		Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_P	Clostridium_P massiliamazoniense	0.0	0.0	0.0	0.0	1.089117E7	1.38098E7	0.0	1110090.0	732960.0	524120.0	524160.0	4173800.0	2653900.0
Bacillus_BE massilionigeriensis	Species	Bacteria		Firmicutes	Bacilli	Bacillales_B	DSM-18226	Bacillus_BE	Bacillus_BE massilionigeriensis	27958.0	0.0	99532.2	1301465.0	2394800.0	114490.0	45749.8	339113.0	488047.0	119270.0	0.0	3521290.0	6137630.0
Blautia_A sp003471165	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp003471165	7289177.7	1.1019903919E8	4.011357560000001E7	7518401.089999999	7.43630584E8	1.978198214E8	9.417997510000001E7	3.67204015E8	3.178251E8	2.530685872E8	2.979522099E8	3.40744136E8	2.32006643E8
Blautia_A sp003474435	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp003474435	9411923.58	7237679.0	1.9841030599999998E7	3.0328446773E7	1.692299821E9	2.42405589E8	1.3195731889999999E7	9.01945319E7	6.79580781E7	3.65878865E7	4.1263689E7	7.86899773E7	2.39501504E7
Eubacterium_R sp900767025	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp900767025	986250.0	499260.0	0.0	164740.0	3704400.0	765760.0	0.0	1721088.0	7154110.0	0.0	532920.0	1085400.0	2043400.0
CAG-194 sp000432915	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	CAG-194 sp000432915	2354000.0	1924025.24	45588.0	135651.0	728919.0	542833.0	83090.90000000001	7.6686877E7	1719423.7	9327814.0	517875.7	2554237.0	971385.0
Pygmaiobacter massiliensis	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Pygmaiobacter	Pygmaiobacter massiliensis	0.0	983312.68	4536900.0	513900.0	2656800.0	5596440.0	291730.2	2755800.0	1139322.4	0.0	1718400.0	1713000.0	1782709.0
TF01-11 sp001414325	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp001414325	3.0146166E7	7.27056666E8	2.79175987E8	1.16352583E8	3.0013851E8	2.24148398E8	4.98555361E7	2.7591029E8	2.14582804E8	7.0136676E7	7.5949315E7	1.8032897E8	1.61210381E8
AM51-8 sp003478275	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	AM51-8	AM51-8 sp003478275	0.0	22082.0	171220.0	1475640.0	1588700.0	0.0	445370.0	1487050.0	2828940.0	182814.0	2194970.0	2983280.0	1242170.0
Blautia_A hydrogenotrophica	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A hydrogenotrophica	858980.0	2.02163552E7	2.434236E7	1379560.0	1.7330783E7	1.3397118E8	3000618.8	2.5890985E7	4.0456445E7	3134200.0	1.1399137E7	2.5521141E7	6695353.0
UMGS1518 sp900552575	Species	Bacteria		Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	UMGS1518	UMGS1518 sp900552575	596870.0	5562.6	793.6	288991.8	3.6711126E8	2.211354E7	3673047.2	1969740.0	4368300.0	31360.0	16374.0	2161389.0	2399524.0
Ureibacillus endophyticus	Species	Bacteria		Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Ureibacillus	Ureibacillus endophyticus	0.0	531711.678	57946.0	111040.0	3.793976E7	5970280.0	302549.6	5.9283592E7	748980.0	6268517.6	1.3257316899999999E7	3.8796729E7	1686728.8
Anaerobiospirillum succiniciproducens	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Anaerobiospirillum	Anaerobiospirillum succiniciproducens	0.0	0.0	0.0	551610.0	1005810.0	851590.0	81544.47	768337.0	5342345.0	603400.0	1426742.0	2.7268167E7	986791.0
UBA945 sp900549675	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA945	UBA945 sp900549675	25656.0	0.0	786410.0	2015550.0	1.0079207E8	4.0853167E7	926811.0	3.0922554E7	2.1554977E7	7506295.0	1.7133E7	2.8741E7	7165156.0
CAG-353 sp900768995	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	CAG-353	CAG-353 sp900768995	0.0	0.0	0.0	0.0	0.0	653360.0	0.0	0.0	342300.0	0.0	0.0	1754790.0	3183400.0
Anaerococcus lactolyticus	Species	Bacteria		Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus lactolyticus	0.0	0.0	0.0	0.0	0.0	0.0	285.57	886840.0	794482.0	335586.5	783390.0	1405578.0	28289.0
Roseburia hominis	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	2.16271819E7	8.69965035E8	2.456190298E8	9.80140664E7	2.029331E8	8.1498441E7	5.67760603E7	1.87844995E8	2.65000893E8	5.3125531E7	1.36415719E8	5.13046457E8	1.6485244E8
